,Unnamed: 0,DICE,FN,FP,IoU,TN,TP,n_pred,n_ref,prediction_file,reference_file,challenge_DICE,challenge_FP,challenge_FN,num_pred_conn_comps,num_gt_conn_comps
776,776,0.8058977230309817,221,819,0.6748984057517975,52156801,2159,2978,2380,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_d69c3fceba_04052003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_d69c3fceba_04052003.nii.gz,0.8058977230309817,1.505363536834717,2.687260528564453,13,10
777,777,0.628136116095319,11197,616,0.4578705828361634,45418210,9977,10593,21174,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_d69eabbb20_02012001.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_d69eabbb20_02012001.nii.gz,0.628136116095319,5.760192707061767,55.7606559677124,5,9
778,778,,0,0,,58880000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_d6a48a629d_03062003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_d6a48a629d_03062003.nii.gz,,0.0,0.0,0,0
779,779,0.0,0,1,0.0,52159999,0,1,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_d6a48a629d_07272002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_d6a48a629d_07272002.nii.gz,0.0,0.0124410209655761,0.0,1,0
780,780,0.0,0,1779,0.0,99038221,0,1779,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_d6a491e16d_05302003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_d6a491e16d_05302003.nii.gz,0.0,22.13257629776001,0.0,10,0
781,781,0.0,0,1,0.0,45439999,0,1,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_d6b2218bf3_12182004.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_d6b2218bf3_12182004.nii.gz,0.0,0.0124410209655761,0.0,1,0
782,782,0.2651162790697674,1104,160,0.1528150134048257,54078508,228,388,1332,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_d6de1252d9_05132007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_d6de1252d9_05132007.nii.gz,0.2651162790697674,1.965681312561035,12.93866180419922,2,2
783,783,0.4378283712784588,709,1217,0.2802690582959641,47837324,750,1967,1459,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_d8a92bafe3_03182007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_d8a92bafe3_03182007.nii.gz,0.4378283712784588,9.504940017700196,7.178469097137451,17,19
784,784,0.68860484090291,35,1110,0.5250933222729158,92317589,1266,2376,1301,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_d8d9e52cd5_03132005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_d8d9e52cd5_03132005.nii.gz,0.68860484090291,4.478767547607422,0.0124410209655761,9,7
785,785,0.8333198150701597,151,1904,0.714265850945495,100472808,5137,7041,5288,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_d8d9e52cd5_05072007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_d8d9e52cd5_05072007.nii.gz,0.8333198150701597,2.9236399269104005,0.0,17,10
786,786,0.7535211267605634,252,658,0.6045197740112994,92317699,1391,2049,1643,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_d8d9e52cd5_07042004.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_d8d9e52cd5_07042004.nii.gz,0.7535211267605634,4.19262406539917,0.7837843208312988,14,10
787,787,0.3786931818181818,7383,1365,0.2335728053267916,94068586,2666,4031,10049,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_d8d9e52cd5_10072005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_d8d9e52cd5_10072005.nii.gz,0.3786931818181818,8.497217319488525,18.636649406433104,21,14
788,788,0.0,0,407,0.0,52159593,0,407,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_d8e3aa97a0_05192005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_d8e3aa97a0_05192005.nii.gz,0.0,5.063495532989502,0.0,5,0
789,789,0.9037131968567672,2520,335,0.8243401218236633,45423747,13398,13733,15918,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_d951eeb735_01232003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_d951eeb735_01232003.nii.gz,0.9037131968567672,2.5006452140808104,0.6842561531066894,2,3
790,790,0.777045926193269,2245,226,0.6353843883724362,99033223,4306,4532,6551,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_d9da6129f8_04142002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_d9da6129f8_04142002.nii.gz,0.777045926193269,2.60017338180542,1.1943380126953125,10,7
791,791,0.0,0,87,0.0,52159913,0,87,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_da4ce0da01_06132003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_da4ce0da01_06132003.nii.gz,0.0,1.082368824005127,0.0,3,0
792,792,0.8002364066193853,348,666,0.6669950738916256,45436955,2031,2697,2379,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_da6161d7eb_06202003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_da6161d7eb_06202003.nii.gz,0.8002364066193853,0.8833124885559082,1.517804557800293,11,8
793,793,0.8085252327290544,6613,1203,0.6785919894728185,52135682,16502,17705,23115,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_dac5cd2a4d_12022001.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_dac5cd2a4d_12022001.nii.gz,0.8085252327290544,0.0,6.966971740722656,22,36
794,794,0.2545454545454545,73,9,0.1458333333333333,99039904,14,23,87,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_dadcd69ba9_05192005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_dadcd69ba9_05192005.nii.gz,0.2545454545454545,0.1119691886901855,0.0,2,1
795,795,0.0,0,6934,0.0,52153066,0,6934,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_dae86b88e2_06212003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_dae86b88e2_06212003.nii.gz,0.0,86.26603937530517,0.0,4,0
796,796,0.0,0,288,0.0,51039712,0,288,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_db3bac356a_08212005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_db3bac356a_08212005.nii.gz,0.0,3.583014038085937,0.0,6,0
797,797,0.9217283268912204,574,560,0.8548201254640891,52152189,6677,7237,7251,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_db3daf78d2_10302000.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_db3daf78d2_10302000.nii.gz,0.9217283268912204,0.6593741111755371,0.0,11,9
798,798,,0,0,,48000000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_dc15c1d9bb_06032005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_dc15c1d9bb_06032005.nii.gz,,0.0,0.0,0,0
799,799,0.8088318594300907,663,15874,0.6790240872653869,45388479,34984,50858,35647,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_dc6174cb5d_03292003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_dc6174cb5d_03292003.nii.gz,0.8088318594300907,3.782070373535156,6.942089698791504,33,42
800,800,0.8741142770993517,1186,2989,0.7763792179967863,45421330,14495,17484,15681,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_dc6174cb5d_12152002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_dc6174cb5d_12152002.nii.gz,0.8741142770993517,0.4105536918640137,0.5722869644165038,22,26
801,801,0.0,0,10,0.0,48159990,0,10,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_dd6165ae36_06012006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_dd6165ae36_06012006.nii.gz,0.0,0.1244102096557617,0.0,1,0
802,802,0.7602905569007264,276,21,0.61328125,45439232,471,492,747,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_dd68a71e0a_11202004.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_dd68a71e0a_11202004.nii.gz,0.7602905569007264,0.1617332725524902,0.4105536918640137,5,2
803,803,0.0,0,17,0.0,47999983,0,17,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_dd887591a9_05062006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_dd887591a9_05062006.nii.gz,0.0,0.2114973564147949,0.0,2,0
804,804,0.6732194650338382,3106,950,0.5074083070196745,52151766,4178,5128,7284,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_dd8f9f217c_02152004.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_dd8f9f217c_02152004.nii.gz,0.6732194650338382,9.75376043701172,6.655946216583252,13,8
805,805,0.8700561733348618,3055,1479,0.7699994927205397,45420287,15179,16658,18234,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_dd975744e7_09232001.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_dd975744e7_09232001.nii.gz,0.8700561733348618,0.0,6.892325614929199,4,8
806,806,0.7480356374416269,2102,76943,0.5974895610550972,51963620,117335,194278,119437,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_ddbb3c69f0_08112003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_ddbb3c69f0_08112003.nii.gz,0.7480356374416269,131.153243019104,1.8537121238708496,104,74
807,807,0.0,1769,0,0.0,45438231,0,0,1769,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_de118d7ab9_06022001.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_de118d7ab9_06022001.nii.gz,0.0,0.0,22.008166088104247,0,1
808,808,0.0,0,1,0.0,52159999,0,1,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_dec9ff6a91_03032003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_dec9ff6a91_03032003.nii.gz,0.0,0.0124410209655761,0.0,1,0
809,809,,0,0,,52160000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_df2e16771a_11142003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_df2e16771a_11142003.nii.gz,,0.0,0.0,0,0
810,810,0.0,0,433,0.0,52159567,0,433,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_e00c98b415_10192002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_e00c98b415_10192002.nii.gz,0.0,5.3869620780944825,0.0,8,0
811,811,0.778096484310684,23841,1766,0.636790445661116,38649498,44895,46661,68736,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_e03b96666f_05172001.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_e03b96666f_05172001.nii.gz,0.778096484310684,0.0124410209655761,39.64953381729126,102,132
812,812,0.8087649402390438,639,33,0.6789297658862876,52157907,1421,1454,2060,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_e04b7fa860_06012002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_e04b7fa860_06012002.nii.gz,0.8087649402390438,0.0,2.811670738220214,2,3
813,813,0.0,0,3,0.0,47359997,0,3,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_e09a20d8fc_03162006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_e09a20d8fc_03162006.nii.gz,0.0,0.0373230628967285,0.0,1,0
814,814,,0,0,,47360000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_e0a7ccecad_01282006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_e0a7ccecad_01282006.nii.gz,,0.0,0.0,0,0
815,815,0.9451816510113812,975,128,0.8960610629476065,45429388,9509,9637,10484,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_e0aa99fa04_08292003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_e0aa99fa04_08292003.nii.gz,0.9451816510113812,0.0,0.0,3,3
816,816,0.0,0,12,0.0,45439988,0,12,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_e0fdc6212a_05292003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_e0fdc6212a_05292003.nii.gz,0.0,0.149292251586914,0.0,2,0
817,817,0.928110599078341,22,134,0.8658641444539983,51678837,1007,1141,1029,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_e1a4145b63_03052006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_e1a4145b63_03052006.nii.gz,0.928110599078341,1.0699278030395507,0.0,3,1
818,818,0.0,0,1434,0.0,45438566,0,1434,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_e1a5b05186_02272005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_e1a5b05186_02272005.nii.gz,0.0,17.84042406463623,0.0,6,0
819,819,,0,0,,38720000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_e207c7a1a4_12232005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_e207c7a1a4_12232005.nii.gz,,0.0,0.0,0,0
820,820,0.5605566870332654,48452,3332,0.3894260246191576,52075188,33028,36360,81480,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_e252be4334_07092004.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_e252be4334_07092004.nii.gz,0.5605566870332654,0.1741742935180664,6.021454147338867,23,58
821,821,0.759110269758637,2238,6924,0.6117467581998475,52136402,14436,21360,16674,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_e2834e6f5c_06142002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_e2834e6f5c_06142002.nii.gz,0.759110269758637,2.4384401092529298,3.6576601638793935,43,35
822,822,0.0,0,83,0.0,50879917,0,83,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_e344879c2e_03082007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_e344879c2e_03082007.nii.gz,0.0,1.0326047401428222,0.0,4,0
823,823,0.0,0,7876,0.0,49912124,0,7876,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_e344879c2e_11172006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_e344879c2e_11172006.nii.gz,0.0,97.98548112487792,0.0,27,0
824,824,0.0,0,12,0.0,45439988,0,12,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_e37d5b9bc2_12102004.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_e37d5b9bc2_12102004.nii.gz,0.0,0.149292251586914,0.0,1,0
825,825,0.8324011571841852,1441,297,0.7129170796167823,52153946,4316,4613,5757,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_e4712dc58c_02121999.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_e4712dc58c_02121999.nii.gz,0.8324011571841852,0.1990563354492187,2.550409297943115,7,4
826,826,0.751481458855153,2599,5537,0.601898517394921,48779563,12301,17838,14900,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_e4749cda88_11032005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_e4749cda88_11032005.nii.gz,0.751481458855153,4.254829170227051,0.0124410209655761,22,14
827,827,0.0,0,194,0.0,52159806,0,194,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_e4e5baf901_02142005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_e4e5baf901_02142005.nii.gz,0.0,2.413558067321777,0.0,7,0
828,828,,0,0,,45600000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_e4e99dbb47_07172005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_e4e99dbb47_07172005.nii.gz,,0.0,0.0,0,0
829,829,,0,0,,47360000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_e52eca67d7_03132006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_e52eca67d7_03132006.nii.gz,,0.0,0.0,0,0
830,830,0.0,0,123,0.0,45439877,0,123,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_e5b1d6b4bd_10232004.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_e5b1d6b4bd_10232004.nii.gz,0.0,1.530245578765869,0.0,6,0
831,831,0.0,0,4,0.0,92319996,0,4,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_e5c7be07a8_04082005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_e5c7be07a8_04082005.nii.gz,0.0,0.0497640838623046,0.0,3,0
832,832,,0,0,,54080000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_e5d50c5569_08242006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_e5d50c5569_08242006.nii.gz,,0.0,0.0,0,0
833,833,,0,0,,45440000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_e5e1918765_07242003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_e5e1918765_07242003.nii.gz,,0.0,0.0,0,0
834,834,0.9055243164355926,1733,468,0.8273590085496901,52147251,10548,11016,12281,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_e61c9da258_12132002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_e61c9da258_12132002.nii.gz,0.9055243164355926,3.209783409118652,0.0248820419311523,3,2
